article_id,article_num,infraction_desc,categorie_vehicule,amende_fixe,points_retrait,type_article,mots_cles,has_vitesse,has_alcool,has_ceinture,has_telephone,has_stationnement,has_feu_rouge,has_suspension,has_prison,has_recidive,has_transport
ART_195,195,من13 بتاريخ1.16.106 الصادر بتنفيذه الظهري الرشيف رقم116.14 (غريت مبوجب املادة األوىل من القانون رقم )5876 :)، ص2016 أغسطس11( 1437 ذي القعدة7 بتاريخ6490 )، ج.ر عدد2016 يوليو18 ( 1437 شوال ، من القانون املتعلق باملسطرة الجنائية أو في هذا القانون24 عالوة على البيانات املشار إليها في املادة,vehicule_motorise,,,sanction,السرعه | املسجله | الوزن | املحضر | املخالفه,1,0,0,0,0,0,0,0,0,0
ART_196,196,يوثق بمضمن املحاضر املحررة في مكان املخالفة، أو اعتمادا على التقييدات اإللكترونية، بموجب .هذا القانون إلى أن يثبت ما يخالف ذلك بأية وسيلة من وسائل اإلثبات بعض وسائل معاينة املخالفات,non_specifie,,,definition,وسايل | بموجب | املحرره | القسم | يثبت,0,0,0,0,0,0,0,0,0,0
ART_197,197,يمكن أن تتم معاينة وإثبات املخالفات ألحكام هذا القانون والنصوص الصادرة لتطبيقه املتعلقة بتجاوز السرعة املسموح بها وتلك املحددة قائمتها من لدن اإلدارة، باستعمال أجهزة تقنية، تعمل . بطريقة آلية، حتى في حالة عدم وجود العون محرر املحضر بمكان املخالفة,non_specifie,,,definition,لدن | الذكر | الجاري | املراقبه | اجهزه,1,0,0,0,0,0,0,0,0,0
ART_198,198,من شوال13 بتاريخ1.16.106 الصادر بتنفيذه الظهري الرشيف رقم116.14 (غريت مبوجب املادة األوىل من القانون رقم )5876 :)، ص2016 أغسطس11( 1437 ذي القعدة7 بتاريخ6490 )، ج.ر عدد2016 يوليو18 ( 1437 : تسجل، على الخصوص، بواسطة نظام املراقبة واملعاينة اآللية للمخالفات، املعلومات التالية,non_specifie,,,sanction,ورقم | املعلومات | بطاقه | املخالفه | الوطنيه,0,0,0,0,0,0,0,0,0,0
ART_199,199,: أعاله خصوصا إلى ما يلي198 تهدف املعالجة اآللية للمعلومات املشار إليها في املادة مراقبة ومعاينة املخالفات ألحكام هذا القانون والنصوص الصادرة لتطبيقه ؛- 1 تدبير العمليات الالزمة ملعالجة املخالفات من أجل تبليغها إلى املخالفين ؛- 2,non_specifie,,,definition,املختصه | املخالفات | اليها | الغرامات | السلطات,0,0,0,0,0,0,0,0,0,0
ART_200,200,من13 بتاريخ1.16.106 الصادر بتنفيذه الظهري الرشيف رقم116.14 (غريت مبوجب املادة األوىل من القانون رقم )5876 :)، ص2016 أغسطس11( 1437 ذي القعدة7 بتاريخ6490 )، ج.ر عدد2016 يوليو18 ( 1437 شوال . أعاله، يتم وضع محضر باملخالفة197 إذا جرت معاينة مخالفة وفق الشروط املحددة في املادة,non_specifie,,,sanction,باملخالفه | االشعار | السرعه | يلي | تسجيل,1,0,0,0,0,0,0,0,0,0
ART_201,201,من شوال13 بتاريخ1.16.106 الصادر بتنفيذه الظهري الرشيف رقم116.14 (متمت مبوجب املادة األوىل من القانون رقم )5876:)، ص2016 أغسطس11( 1437 ذي القعدة7 بتاريخ6490 )، ج.ر عدد2016 يوليو18 ( 1437 أعاله، يجب أن تتضمن محاضر املخالفات التي ترتكز195 عالوة على البيانات املشار إليها في املادة,non_specifie,,,sanction,البيانات | املحضر | مكان | محرر | املخالفه,0,0,0,0,0,0,0,0,0,0
ART_202,202,يوثق بمضمن محاضر املخالفات التي ترتكز معاينتها على أدلة مادية تقدمها أجهزة تعمل بطريقة آلية، مع عدم وجود العون محرر املحضر في مكان ارتكاب املخالفة، إلى أن يثبت ما يخالف مضمن هذه .املحاضر بأية وسيلة من وسائل اإلثبات,non_specifie,,,definition,وجود | وسايل | اجهزه | يثبت | مكان,0,0,0,0,0,0,0,0,0,0
ART_203,203,إذا تعذر التعرف على مكان الشخص صاحب شهادة تسجيل املركبة أو في حالة رفض املعني باألمر تلقي التبليغ باإلشعار باملخالفة أو في حالة عدم أداء الغرامة التصالحية والجزافية، يوجه محضر .املخالفة إلى وكيل امللك لدى املحكمة املختصة,non_specifie,,,definition,باملخالفه | محضر | امللك | لدي | وكيل,0,0,0,0,0,0,0,0,0,0
ART_204,204,تسلم وفقا للكيفيات املحددة من لدن اإلدارة إلى املخالف أو إلى صاحب شهادة تسجيل املركبة أو إلى املسؤول املدني عنها وبطلب صريح منه، نسخة من صورة املخالفة التي التقطتها أجهزة املراقبة . أعاله197 واملعاينة اآللية املشار إليها في املادة,non_specifie,,,definition,املسوول | عنها | نسخه | تسلم | اجهزه,0,0,0,0,0,0,0,0,0,0
ART_205,205,يتم استخالص مبالغ الغرامات التصالحية والجزافية املتعلقة باملخالفات التي جرت معاينتها وفقا ألحكام هذا الفرع، من قبل كتاب الضبط لدى املحاكم ومحصلي الخزينة العامة للمملكة . واآلمرين بالصرف بإدارة الجمارك والضرائب غير املباشرة,non_specifie,,,definition,غير | لدي | لالداره | الغرامات | اخري,0,0,0,0,0,0,0,0,0,0
ART_206,206,) يوما إلى اإلدارة، لتتبع املعلومات15( يجب أن توجه نسخ من املحاضر داخل أجل خمسة عشر . من هذا القانون136 إلى120 ومعالجتها وفقا ألحكام املواد .يسري األجل املشار إليه أعاله ابتداء من يوم معاينة املخالفة,non_specifie,,,definition,معاينه | تاثير | الكحول | توجه | القسم,0,1,0,0,0,0,0,0,0,0
ART_207,207,يمكن لضباط الشرطة القضائية، إما بتعليمات من وكيل امللك وإما بمبادرة منهم، ويمكن لألعوان محرري املحاضر، بأمر من ضباط الشرطة القضائية وتحت مسؤوليتهم، أن يفرضوا رائزا للنفس : بواسطة النفخ في جهاز للكشف عن مستوى تشبع الهواء املنبعث من الفم بالكحول,vehicule_motorise,,,definition,الشرطه | محرري | القضاييه | يسوق | املحاضر,0,1,0,0,0,0,0,0,0,0
ART_208,208,أعاله من افتراض وجود نسبة من الكحول في نفس املعني207 إذا مكن الرائز املشار إليه في املادة باألمر، تحددها اإلدارة، أو إذا رفض املعني باألمر الخضوع للرائز املذكور، قام ضباط أو أعوان .الشرطة القضائية بالتحققات الهادفة إلى إثبات الحالة الكحولية لدى املعني باألمر,non_specifie,,,definition,باالمر | املعني | لدي | قام | وجود,0,1,0,0,0,0,0,0,0,0
ART_209,209,تنجز التحققات الهادفة إلى إثبات الحالة الكحولية عن طريق التحاليل والفحوصات الطبية السريرية والبيولوجية أو بواسطة جهاز يمكن من تحديد تركز الكحول من خالل تحليل الهواء .املنبعث من الفم، شريطة أن يكون الجهاز املذكور مطابقا لنوع مصادق عليه,non_specifie,,,definition,شريطه | الطبيه | اثبات | الكحول | جهاز,0,1,0,0,0,0,0,0,0,0
ART_210,210,إذا أنجزت التحققات عن طريق التحاليل والفحوصات الطبية السريرية والبيولوجية، وجب .االحتفاظ بعينة وفقا للنصوص الجاري بها العمل,non_specifie,,,definition,الطبيه | وجب | االحتفاظ | الجاري | طريق,0,0,0,0,0,0,0,0,0,0
ART_211,211,إذا أنجزت التحققات املذكورة بواسطة جهاز يمكن من تحديد تركز الكحول، من خالل تحليل .الهواء املنبعث من الفم، جاز القيام على الفور بمراقبة ثانية، بعد التحقق من حسن اشتغال الجهاز .تجرى هذه املراقبة بقوة القانون، إذا طلبها املعني باألمر وذلك على نفقته,non_specifie,,,definition,الكحول | جهاز | باالمر | بواسطه | املعني,0,1,0,0,0,0,0,0,0,0
ART_212,212,، أعاله، نتيجة لعجز بدني مثبت من لدن طبيب207 إذا استحال الخضوع للرائز املشار إليه في املادة قام ضباط أو أعوان الشرطة القضائية بالتحققات الهادفة إلى إثبات الحالة الكحولية بواسطة .التحاليل والفحوصات الطبية السريرية والبيولوجية,non_specifie,,,definition,مواد | تاثير | قام | الطبيه | اثبات,0,1,0,0,0,0,0,0,0,0
ART_213,213,أعاله207 يأمر ضباط أو أعوان الشرطة القضائية بإخضاع األشخاص املشار إليهم في املادة الختبارات الكشف إلثبات ما إذا كان الشخص املعني قد استعمل مواد مخدرة أو أستعمل أدوية .تحظر السياقة بعد تناولها. وتحدد اإلدارة الئحة هذه األدوية,non_specifie,,,definition,الكشف | مواد | اليهم | الشرطه | الشخص,0,0,0,0,0,0,0,0,0,0
ART_214,214,،إذا تبين أن اختبارات الكشف إيجابية، أو إذا رفض املعني باألمر الخضوع لالختبارات املذكورة أو إذا كان في حالة يستحيل عليه فيها الخضوع لها، عمل ضباط أو أعوان الشرطة القضائية على إجراء تحققات تتمثل في تحاليل أو فحوص طبية سريرية وبيولوجية، إلثبات ما إذا كان الشخص,non_specifie,,,definition,الخضوع | املعني | الكشف | مواد | الشرطه,0,0,0,0,0,0,0,0,0,0
ART_215,215,3 و2 يجب ألجل القيام باالختبارات والتحاليل والفحوص املنصوص عليها في القسمين الفرعيين أعاله، أن يكون األجل الفاصل بين ساعة وقوع الحادثة أو ساعة ارتكاب املخالفة أو ساعة مراقبة .املعني باألمر وساعة االختبارات والتحاليل والفحوص املذكورة أقصر ما يمكن في نفس اليوم,non_specifie,,,definition,ساعه | الحادثه | االحتفاظ | مراقبه | الثاني,0,0,0,0,0,0,0,0,0,0
ART_216,216,من13 بتاريخ1.16.106 الصادر بتنفيذه الظهري الرشيف رقم116.14 (غريت مبوجب املادة األوىل من القانون رقم )5876 :)، ص2016 أغسطس11( 1437 ذي القعدة7 بتاريخ6490 )، ج.ر عدد2016 يوليو18 ( 1437 شوال عالوة على حاالت االحتفاظ برخصة السياقة املنصوص عليها في القانون، يجب على العون محرر,non_specifie,,,sanction,االحتفاظ | العون | املحضر | برخصه | توقف,0,0,0,0,0,0,0,0,0,0
ART_217,217,من13 بتاريخ1.16.106 الصادر بتنفيذه الظهري الرشيف رقم116.14 (متمت مبوجب املادة األوىل من القانون رقم )5876 .)، ص2016 أغسطس11( 1437 ذي القعدة7 بتاريخ6490 )، ج.ر عدد2016 يوليو18 ( 1437 شوال ،يجب، ما لم ينص هذا القانون على خالف ذلك، أن يوجه املحضر والوثائق املتعلقة بإثبات املخالفة,non_specifie,,,sanction,امللك | وكيل | االجل | بالنسبه | ابتداء,0,0,0,0,0,0,0,0,0,0
ART_218,218,بتاريخ1.16.106 الصادر بتنفيذه الظهري الرشيف رقم116.14 (نسخت وعوضت مبوجب املادة الثانية من القانون رقم )5881 :)، ص2016 أغسطس11( 1437 ذي القعدة7 بتاريخ6490 )، ج.ر عدد2016 يوليو18 ( 1437 من شوال13 يقوم العون محرر املحضر باالحتفاظ بشهادة التسجيل أو برخصة السياقة أو سند امللكية في,non_specifie,,,sanction,الحامل | املحرره | املحضر | التسجيل | العون,0,0,0,0,0,0,0,0,0,0
ART_219,219,من13 بتاريخ1.16.106 الصادر بتنفيذه الظهري الرشيف رقم116.14 (غريت ومتمت مبوجب املادة األوىل من القانون رقم )5876 :)، ص2016 أغسطس11( 1437 ذي القعدة7 بتاريخ6490 )، ج.ر عدد2016 يوليو18 ( 1437 شوال من هذا القانون، موضوع187 و186 و185 و184 يمكن أن تكون املخالفات املشار إليها في املواد,non_specifie,700.0,,sanction,الدرجه | االداء | املخالفات | موضوع | درهم,0,0,0,0,0,0,0,0,1,0
ART_220,220,يقترح العون محرر املحضر على املخالف، عند معاينة إحدى املخالفات املشار إليها في الفقرة أعاله، أداء الغرامة التصالحية والجزافية. ويجوز كذلك للمخالف أن يطلب أداء219 األولى من املادة .الغرامة املذكورة,non_specifie,,,sanction,اداء | محرر | العون | الغرامه | املحضر,0,0,0,0,0,0,0,0,0,0
ART_222,222,من13 بتاريخ1.16.106 الصادر بتنفيذه الظهري الرشيف رقم116.14 (غريت مبوجب املادة األوىل من القانون رقم )5877 :)، ص2016 أغسطس11( 1437 ذي القعدة7 بتاريخ6490 )، ج.ر عدد2016 يوليو18 ( 1437 شوال في حالة املعاينة اآللية للمخالفة، يجب أن يتضمن اإلشعار باملخالفة املوجه إلى املخالف، عمال,non_specifie,,,sanction,باملخالفه | االشعار | والجزافيه | التصالحيه | الغرامه,0,0,0,0,0,0,0,0,0,0
ART_223,223,:يتم األداء الفوري للغرامة، بصفة نهائية أو برسم اإليداع، كما يلي . بجميع وسائل األداء األخرى التي تحددها اإلدارة- 3,non_specifie,,,definition,االداء | االيداع | االخري | وسايل | بصفه,0,0,0,0,0,0,0,0,0,0
ART_224,224,من13 بتاريخ1.16.106 الصادر بتنفيذه الظهري الرشيف رقم116.14 (متمت مبوجب املادة األوىل من القانون رقم )5877 :)، ص2016 أغسطس11( 1437 ذي القعدة7 بتاريخ6490 )، ج.ر عدد2016 يوليو18 ( 1437 شوال يتم األداء الفوري للغرامة التصالحية والجزافية إلى العون محرر املحضر، بعد إعداده محضر,non_specifie,,,sanction,املحضر | االداء | نسخه | الغرامه | اداء,0,0,0,0,0,0,0,0,0,0
ART_225,225,يجب على العون محرر املحضر، إذا كان الحامل املحررة فيه رخصة السياقة قابال ألن تسجل عليه املعلومات في شكل إلكتروني، وكان العون يتوفر على الجهاز الالزم لذلك، أن يسجل على هذا الحامل .املعلومات املتعلقة باملخالفة,non_specifie,,,definition,املعلومات | العون | الحامل | محرر | املحضر,0,0,0,0,0,0,0,0,0,0
ART_226,226,من13 بتاريخ1.16.106 الصادر بتنفيذه الظهري الرشيف رقم116.14 (غريت مبوجب املادة األوىل من القانون رقم )5877 :)، ص2016 أغسطس11( 1437 ذي القعدة7 بتاريخ6490 )، ج.ر عدد2016 يوليو18 ( 1437 شوال .يترتب على أداء الغرامة التصالحية والجزافية عدم تحريك الدعوى العمومية,non_specifie,,,sanction,بتاريخ | اداء | رقم | والجزافيه | التصالحيه,0,0,0,0,0,0,0,0,0,0
ART_227,227,بتاريخ1.16.106 الصادر بتنفيذه الظهري الرشيف رقم116.14 (نسخت وعوضت مبوجب املادة الثانية من القانون رقم )5881 :)، ص2016 أغسطس11( 1437 ذي القعدة7 بتاريخ6490 )، ج.ر عدد2016 يوليو18 ( 1437 من شوال13 في حالة عدم أداء الغرامة التصالحية والجزافية، يوجه امللف فورا إلى وكيل امللك. وتوجه نسخة,non_specifie,,,sanction,فورا | املحضر | يوجه | امللك | نسخه,0,0,0,0,0,0,0,0,0,0
ART_228,228,من13 بتاريخ1.16.106 الصادر بتنفيذه الظهري الرشيف رقم116.14 (غريت ومتمت مبوجب املادة األوىل من القانون رقم )5877 :)، ص2016 أغسطس11( 1437 ذي القعدة7 بتاريخ6490 )، ج.ر عدد2016 يوليو18 ( 1437 شوال في حالة عدم األداء الفوري للغرامة التصالحية والجزافية وفقا ألحكام هذا القانون، يجب على,vehicule_motorise,,,sanction,محل | ملكيه | االجل | سند | تسجيل,0,0,0,0,0,0,0,0,0,0
ART_229,229,أعاله، إذا كان حامل رخصة السياقة يمكن من تسجيل املعلومات228 استثناء من أحكام املادة في شكل إلكتروني، فإن املعلومات املتعلقة باالحتفاظ برخصة السياقة واإلذن بالسياقة وتوقيف رخصة السياقة املشار إليها في املادة املذكورة، يتم تسجيلها على هذا الحامل، ويصبح االحتفاظ,non_specifie,,,definition,املعلومات | برخصه | السياقه | فان | شكل,0,0,0,0,0,0,0,0,0,0
ART_230,230,.يمكن للمخالف أن ينازع في املخالفة أعاله، بواسطة شكاية معللة222 و221 تقدم املنازعة في املخالفات، داخل األجل املحدد في املادتين أو إلى العون محرر املحضر الذي عاين املخالفة ؛- 2,non_specifie,,,definition,باملخالفه | عنها | امللك | االشعار | املخالفه,0,0,0,0,0,0,0,0,0,0
ART_231,231,من13 بتاريخ1.16.106 الصادر بتنفيذه الظهري الرشيف رقم116.14 (غريت مبوجب املادة األوىل من القانون رقم )5878 - 5877 :)، ص2016 أغسطس11( 1437 ذي القعدة7 بتاريخ6490 )، ج.ر عدد2016 يوليو18 ( 1437 شوال ال تقبل املنازعة في املخالفة إال إذا قام املخالف بإيداع مبلغ الحد األقظصى للغرامة املحدد في,non_specifie,,,sanction,لدي | املذكور | املحدد | تحدد | املخالف,0,0,0,0,0,0,0,0,0,0
ART_232,232,بتاريخ1.16.106 الصادر بتنفيذه الظهري الرشيف رقم116.14 (نسخت وعوضت مبوجب املادة الثانية من القانون رقم )5881 :)، ص2016 أغسطس11( 1437 ذي القعدة7 بتاريخ6490 )، ج.ر عدد2016 يوليو18 ( 1437 من شوال13 أيام من5 إذا نازع املخالف في املخالفة، وجب أن يوجه املحضر إلى وكيل امللك داخل أجل ال يتجاوز,non_specifie,,,sanction,ايام | امللك | وعوضت | وجب | وكيل,0,0,0,0,0,0,0,0,0,0
ART_233,233,أعاله مرفقا باإلثباتات املتعلقة باملعاينة اآللية232 يجب أن يكون املحضر املشار إليه في املادة .وبرخصة السياقة في حالة االحتفاظ بها,non_specifie,,,definition,االحتفاظ | املحضر | بها | املتعلقه | حاله,0,0,0,0,0,0,0,0,0,0
ART_234,234,يجوز للمخالف، قبل أن تبت املحكمة في املوضوع، أن يؤدي ثلثي الحد أألقظصى للغرامة املحددة في . أعاله وأن يسحب شكايته187 و186 و185 و184 املواد األمانة العامة للحكومة,non_specifie,,,definition,االقظصي | الحد | املحكمه | املواد | املحدده,0,0,0,0,0,0,0,0,0,0
ART_235,235,من القانون املتعلق375 عندما تثبت املخالفة ضد املخالف، ال يجوز أن تطبق عليه أحكام املادة .باملسطرة الجنائية في حالة منازعة تعسفية,non_specifie,,,definition,عندما | احكام | تثبت | الجناييه | تطبق,0,0,0,0,0,0,0,0,0,0
ART_236,236,في حالة حفظ املحاضر من قبل النيابة العامة، أو في حالة صدور مقرر بعدم املتابعة أو باإلدانة أو أي مقرر يبت في موضوع قضية عرضت على محكمة، تنفيذا ألحكام هذا القانون أو للنصوص الصادرة لتطبيقه، يوجه وكيل امللك على الفور، إلى اإلدارة نسخة من محضر املخالفة ومنطوق,non_specifie,,,definition,بعدم | مقرر | الحكام | باالدانه | محضر,0,0,0,0,0,0,0,0,0,0
ART_237,237,توجه النيابة العامة نسخا من املقررات أو منطوقا لألحكام، الصادرة تنفيذا ألحكام هذا القانون أو للنصوص الصادرة لتطبيقه، التي حازت قوة الآشيء املقغضي به، إلى اإلدارة داخل أجل أقصاه .)يوما من تاريخ صدور املقرر15(خمسة عشر,non_specifie,,,definition,الصادره | املقرر | النيابه | قوه | توجه,0,0,0,0,0,0,0,0,0,0
ART_238,238,ما عدا في حالة األداء الفوري لغرامة تصالحية وجزافية أو في حالة اإليداع املنصوص عليه في أعاله، إذا لم يثبت مرتكب املخالفة توفره على إقامة فوق التراب الوطني، يتم توقيف231 املادة املركبة التي ارتكبت بها املخالفة إلى أن يودع مرتكب املخالفة مبلغا يحدده وكيل امللك، لدى كتابات,non_specifie,,,definition,لدي | االداء | امللك | وكيل | تعليم,0,0,0,0,0,0,0,0,0,0
ART_239,239,ال يمكن أن يلقن تعليم السياقة أو التربية على السالمة الطرقية، إال من قبل مؤسسة يتوقف . فتحها واستغاللها على رخصة تسلمها اإلدارة لهذا الغرض ،تسلم الرخصة املشار إليها أعاله إلى كل شخص ذاتي أو معنوي يلتزم بالتقيد ببنود دفتر للتحمالت,non_specifie,,,definition,املوسسه | التربيه | تعليم | الطرقيه | دورات,0,0,0,0,0,0,0,0,0,0
ART_240,240,تسلم الرخصة بفتح واستغالل مؤسسة لتعليم السياقة أو مؤسسة للتربية على السالمة الطرقية : بمقابل، للمترشحين الذين تتوفر فيهم الشروط التالية : بالنسبة لألشخاص الذاتيين )أ,non_specifie,,,definition,خضع | اال | موسسه | لالشخاص | بالنسبه,0,0,0,0,0,0,0,0,0,0
ART_241,241,يجب أن يتولى تسيير كل مؤسسة لتعليم السياقة أو مؤسسة للتربية على السالمة الطرقية مدير : تتوفر فيه الشروط التالية أال تقل سنه إحدى وعشرين سنة شمسية كاملة ؛- 1,non_specifie,,,definition,الشخص | موسسه | اال | سنه | الشروط,0,0,0,0,0,0,0,0,0,0
ART_242,242,،يجب على مدير مؤسسة تعليم السياقة أو مدير مؤسسة التربية على السالمة الطرقية أن يسهر باستمرار، على حسن التسيير اإلداري والبيداغوجي للمؤسسة وفقا ألحكام هذا القانون والنصوص .الصادرة لتطبيقه,non_specifie,,,definition,تعليم | موسسه | التربيه | الطرقيه | السالمه,0,0,0,0,0,0,0,0,0,0
ART_243,243,يجب أن يكون التعليم امللقن في مؤسسات تعليم السياقة مطابقا للبرنامج الوطني لتعليم السياقة .املحدد من لدن اإلدارة يجب أن يكون تنظيم الدورات في التربية على السالمة الطرقية مطابقا للمواصفات املحددة من,non_specifie,,,definition,لدن | الوطني | تعليم | لتعليم | املحدد,0,0,0,0,0,0,0,0,0,0
ART_244,244,ال يمكن فتح أية مؤسسة لتعليم السياقة أو للتربية على السالمة الطرقية للعموم، إال بعد قيام أعوان اإلدارة بمعاينة مطابقة محال وتجهيزات تعليم السياقة أو التربية على السالمة الطرقية وكذا 239 املوارد البشرية التي تتوفر عليها املؤسسة املذكورة لبنود دفتر التحمالت املشار إليه في املادة,non_specifie,,,definition,الطرقيه | املوسسه | السالمه | فتح | للتربيه,0,0,0,0,0,0,0,0,0,0
ART_245,245,يجب أن يلقن تعليم السياقة أو تنشيط دورات التربية على السالمة الطرقية من قبل مدرب لتعليم .السياقة أو منشط لدورات التربية على السالمة الطرقية مرخص لهما من لدن اإلدارة أو منشط لدورات التربية على ال يجوز أن يطلب الحصول على رخصة مدرب لتعليم السياقة,moto,,,definition,منشط | مدرب | دورات | التربيه | تعليم,0,0,0,0,0,0,0,0,0,0
ART_246,246,يجب على أرباب ومسيري مؤسسات تعليم السياقة أو التربية على السالمة الطرقية الخضوع لعمليات التفتيش التي يقوم بها األعوان أو الهيئات املؤهلة لهذا الغرض من لدن اإلدارة، والتي يراد بها التحقق من التقيد بأحكام هذا القانون والنصوص الصادرة لتطبيقه وببنود دفتر التحمالت املشار,non_specifie,,,definition,بها | والتي | دفتر | التحمالت | تعليم,0,0,0,0,0,0,0,0,0,0
ART_247,247,ال يجوز التخلي عن أية مؤسسة لتعليم السياقة أو للتربية على السالمة الطرقية إال لفائدة شخص . أعاله240 معنوي أو ذاتي تتوفر فيه الشروط املنصوص عليها في املادة,non_specifie,,,definition,لفايده | للتربيه | تتوفر | معنوي | ايه,0,0,0,0,0,0,0,0,0,0
ART_248,248,يجب على املتخلي واملتخلى له، في حالة التخلي عن مؤسسة لتعليم السياقة أو للتربية على السالمة الطرقية، تقديم تصريح مشترك إلى اإلدارة، قبل إبرام عقد التخلي، يلتزم فيه املتخلى له باحترام بنود . أعاله239 دفتر التحمالت املشار إليه في املادة,non_specifie,,,definition,للتربيه | تقديم | دفتر | التحمالت | تقوم,0,0,0,0,0,0,0,0,0,0
ART_249,249,،الطرقية في حالة وفاة الحاصل على رخصة باستغالل مؤسسة لتعليم السياقة أو للتربية على السالمة .) أشهر من تاريخ الوفاة3( يجب على ذوي حقوقه التصريح بذلك إلى اإلدارة ، داخل أجل ثالثة ،يجوز لذوي الحقوق االستمرار في استغالل املؤسسة مدة سنة من تاريخ التصريح، يجب خاللها,non_specifie,,,definition,تاريخ | املوسسه | سحب | للتربيه | تقديم,0,0,0,0,0,0,0,0,0,0
ART_250,250,،الطرقية يجب على الحاصلين على رخصة باستغالل مؤسسة لتعليم السياقة أو للتربية على السالمة .قبل توقيف أو إنهاء نشاطهم، إخبار اإلدارة بذلك، بواسطة رسالة مضمونة مع اإلشعار باالستالم,non_specifie,,,definition,الحاصلين | االشعار | باالستالم | رساله | مضمونه,0,0,0,0,0,0,0,0,0,0
ART_251,251,الصادر بتنفيذه الظهري الرشيف116.14 (غريت ومتمت مبوجب املادة األوىل من القانون رقم 6490 )، ج.ر عدد2016 يوليو18 ( 1437 من شوال13 بتاريخ1.16.106 رقم )5878 :)، ص2016 أغسطس11( 1437 ذي القعدة7 بتاريخ,non_specifie,,,sanction,الحصول | منشط | دورات | مدرب | بطاقه,0,0,0,0,0,0,0,0,0,0
ART_252,252,يجوز للجمعيات التي تزاول نشاطها في مجال اإلدماج أو إعادة اإلدماج االجتماعي واملنهي تلقين التربية على السالمة الطرقية، شريطة الحصول على رخصة تسلمها اإلدارة، التي تتأكد في هذه الحالة . أعاله246 إلى239 من توفر الشروط املنصوص عليها في املواد,non_specifie,,,definition,شريطه | الحاله | التربيه | التي | املواد,0,0,0,0,0,0,0,0,0,0
ART_253,253,أعاله، أن تكون الجمعية متوفرة على252 يجب للحصول على الرخصة املشار إليها في املادة : الشروط التالية أن يكون مصرحا بها وفقا للتشريع املنظم لحق تأسيس الجمعيات ؛- 1,non_specifie,,,definition,موسسه | للحصول | الدوله | احد | تثبت,0,0,0,0,0,0,0,0,0,0
ART_254,254,يجب على الجمعيات املذكورة في املادة السابقة أن تقدم سنويا إلى اإلدارة تقريرا عن نشاطها في .مجال تلقين التربية على السالمة الطرقية وفق الشروط املحددة من لدن اإلدارة العقوبات والتدابير اإلدارية والعقوبات الزجرية,non_specifie,,,definition,االداريه | العقوبات | السابقه | االول | الثاني,0,0,0,0,0,0,0,0,0,0
ART_255,255,بتاريخ1.16.106 الصادر بتنفيذه الظهري الرشيف رقم116.14 (نسخت وعوضت مبوجب املادة الثانية من القانون رقم )5881 :)، ص2016 أغسطس11( 1437 ذي القعدة7 بتاريخ6490 )، ج.ر عدد2016 يوليو18 ( 1437 من شوال13 أعاله، خالل عملية تفتيش مؤسسة لتعليم246 إذا عاين األعوان أو الهيئات املشار إليهم في املادة,non_specifie,,,sanction,االغالق | املوسسه | موسسه | تمت | اليهم,0,0,0,0,0,0,0,0,0,0
ART_256,256,من شوال13 بتاريخ1.16.106 الصادر بتنفيذه الظهري الرشيف رقم116.14 (غريت مبوجب املادة األوىل من القانون رقم )5878 :)، ص2016 أغسطس11( 1437 ذي القعدة7 بتاريخ6490 )، ج.ر عدد2016 يوليو18 ( 1437 تسحب اإلدارة، بصفة نهائية الرخصة بفتح واستغالل مؤسسة لتعليم السياقة أو للتربية على,non_specifie,,,sanction,الرخصه | تسحب | بفتح | الحاصل | اجل,0,0,0,0,0,0,0,0,0,0
ART_257,257,: تسحب رخصة املدرب أو املنشط بصفة مؤقتة إذا اتخذ في حق الحاصل عليها إجراء بتوقيف رخصة السياقة ؛- 1 إذا كان يعاني عجزا بدنيا مؤقتا يتنافى مع تعليم سياقة املركبات ذات محرك أو مع تنشيط- 2,non_specifie,,,definition,دورات | تسحب | تعليم | بتوقيف | الحاصل,0,0,0,0,0,0,0,0,0,0
ART_258,258,: تسحب نهائيا رخصة املدرب أو املنشط من قبل اإلدارة إذا لم يعد الحاصل عليها متوفرا على الشروط املنصوص عليها في هذا القانون والنصوص- 1 الصادرة لتطبيقه ؛,non_specifie,,,definition,ارتكب | عليها | للحصول | تسحب | املذكوره,0,0,0,0,0,0,0,0,0,0
ART_259,259,) درهم، كل شخص فتح أو استغل60.000( ) إلى ستين ألف30.000( يعاقب بغرامة من ثالثين ألف .مؤسسة لتعليم سياقة املركبات أو للتربية على السالمة الطرقية بمقابل دون أن يكون مرخصا له بذلك ) إلى مائة وعشرين60.000( يعاقب مرتكب املخالفة، إذا كان شخصا معنويا، بغرامة من ستين ألف,non_specifie,60.0,,obligation,ستين | الف | بغرامه | دون | يعاقب,0,0,0,0,0,0,0,0,1,0
ART_260,260,) درهم، كل حاصل علي30.000( ) إلى ثالثين ألف15.000( يعاقب بغرامة من خمسة عشر ألف رخصة بفتح واستغالل مؤسسة تعليم السياقة أو التربية على السالمة الطرقية، شغل وهو يعلم بذلك مديرا أو مدربين أو منشطين ال يتوفر فيهم أو لم يعد يتوفر فيهم شرط أو أكثر من الشروط,non_specifie,60.0,,obligation,الف | يتوفر | ثالثين | بغرامه | ستين,0,0,0,0,0,0,0,0,1,0
